,city,trips_in_first_30_days,avg_rating_of_driver,avg_surge,phone,surge_pct,ultimate_black_user,weekday_pct,avg_dist,avg_rating_by_driver,rider_didnot_rate,active
37190,2,1,5.0,1.0,0.0,0.0,1,100.0,1.04,5.0,0,1
11071,0,0,3.0,1.0,1.0,0.0,1,100.0,5.66,4.0,0,0
49370,0,2,5.0,1.0,0.0,0.0,0,100.0,12.62,5.0,0,0
46084,0,4,5.0,1.0,1.0,0.0,1,84.6,5.01,4.9,0,0
41977,2,1,5.0,1.0,1.0,0.0,0,0.0,4.24,5.0,0,0
13730,1,0,3.2,1.21,1.0,33.3,0,50.0,4.88,4.2,0,1
11620,0,1,5.0,1.0,1.0,0.0,1,0.0,3.69,5.0,0,0
27119,2,7,4.9,1.02,1.0,10.0,0,70.0,2.51,4.5,0,0
33960,2,0,5.0,1.29,1.0,40.0,0,45.7,1.35,4.7,0,1
15437,1,2,5.0,1.0,1.0,0.0,1,40.0,5.03,4.4,0,1
16708,2,3,4.8,1.0,1.0,0.0,1,50.0,13.24,4.9,0,1
5638,2,9,4.5,1.1400000000000001,1.0,19.0,0,81.0,5.93,4.7,0,1
38783,1,0,5.0,1.0,1.0,0.0,1,50.0,0.89,4.0,0,0
137,1,1,5.0,1.0,1.0,0.0,0,100.0,13.78,5.0,0,0
27467,0,8,4.3,1.08,1.0,3.7,1,66.7,1.8399999999999999,4.7,0,0
20010,2,0,4.0,1.0,0.0,0.0,1,100.0,2.2,5.0,1,0
30680,1,0,4.0,1.0,1.0,0.0,1,0.0,17.17,5.0,1,0
32180,1,1,5.0,1.0,0.0,0.0,1,100.0,1.45,5.0,0,0
25533,2,1,5.0,1.17,1.0,33.3,0,33.3,3.03,5.0,0,1
23647,1,7,4.7,1.2,1.0,28.1,0,12.5,4.48,4.7,0,1
26938,1,1,4.0,1.0,0.0,0.0,0,50.0,11.8,5.0,1,0
27723,1,2,1.0,2.38,1.0,50.0,0,100.0,2.6,5.0,0,0
4045,0,1,4.0,1.0,0.0,0.0,0,100.0,14.89,5.0,1,0
37066,1,3,4.9,1.0,1.0,0.0,1,66.7,5.38,4.4,0,1
34834,2,3,4.8,1.0,1.0,0.0,1,83.3,5.43,4.7,0,0
14674,2,1,3.0,1.13,1.0,50.0,0,50.0,5.03,5.0,0,1
20680,1,0,5.0,1.0,1.0,0.0,0,100.0,3.81,5.0,0,0
20798,1,0,4.0,1.0,1.0,0.0,1,100.0,3.3,5.0,1,0
42399,1,5,5.0,1.0,1.0,0.0,1,75.0,3.74,4.8,0,0
17232,0,0,4.0,1.0,1.0,0.0,0,66.7,1.98,4.3,0,0
8253,0,1,5.0,4.0,1.0,100.0,0,0.0,2.76,5.0,0,0
36849,0,0,4.0,1.0,0.0,0.0,0,0.0,5.31,4.0,1,0
15638,2,3,5.0,1.25,1.0,40.0,1,40.0,4.34,5.0,0,1
6466,0,0,5.0,1.25,0.0,33.3,0,33.3,5.88,5.0,0,0
5444,1,0,5.0,1.0,0.0,0.0,0,100.0,14.0,5.0,0,0
40625,1,8,4.7,1.3,1.0,24.0,0,36.0,2.9699999999999998,4.6,0,1
5778,0,1,4.0,1.38,1.0,50.0,0,0.0,3.9699999999999998,5.0,1,0
600,1,3,3.3,1.0,1.0,0.0,0,33.3,4.36,5.0,0,0
14322,1,0,5.0,1.0,1.0,0.0,0,100.0,0.27,5.0,0,0
41332,2,1,4.0,1.0,0.0,0.0,0,0.0,2.8200000000000003,4.0,1,0
34334,2,3,5.0,1.0,0.0,0.0,0,100.0,2.9,5.0,0,0
19503,0,1,4.0,1.0,1.0,0.0,0,0.0,13.8,5.0,1,0
37494,2,9,4.9,1.02,1.0,4.8,0,81.0,3.06,4.9,0,1
21968,1,0,5.0,1.0,1.0,0.0,0,100.0,8.19,5.0,0,0
29299,1,2,4.0,1.0,1.0,0.0,1,100.0,5.64,5.0,1,0
24369,2,0,5.0,1.0,1.0,0.0,0,100.0,21.69,5.0,0,1
39307,1,1,5.0,1.0,1.0,0.0,1,100.0,2.4,5.0,0,0
12926,1,1,5.0,1.0,1.0,0.0,0,50.0,6.58,5.0,0,0
30189,2,5,4.4,1.0,1.0,0.0,1,60.0,5.79,5.0,0,0
27234,1,15,4.7,1.16,1.0,22.9,1,57.1,2.7199999999999998,4.8,0,1
8518,0,1,4.0,1.0,1.0,0.0,0,50.0,5.75,4.5,0,0
6819,0,0,5.0,1.0,1.0,0.0,0,100.0,14.19,5.0,0,0
49423,0,4,4.5,1.0,0.0,0.0,1,100.0,20.23,4.5,0,0
28337,1,3,4.3,1.05,1.0,10.0,0,70.0,2.42,4.2,0,1
45065,1,14,4.8,1.0,1.0,0.0,1,72.1,4.45,4.6,0,1
47571,0,3,5.0,1.25,1.0,33.3,0,0.0,3.8200000000000003,4.7,0,0
34013,0,0,5.0,1.0,0.0,0.0,0,100.0,9.02,5.0,0,0
22339,2,0,5.0,1.13,1.0,25.0,0,100.0,4.28,4.5,0,1
37054,1,2,5.0,1.08,1.0,33.3,1,100.0,1.8900000000000001,5.0,0,0
12049,1,1,3.0,1.0,1.0,0.0,1,100.0,2.4,4.5,0,0
13183,0,0,4.0,1.0,1.0,0.0,1,100.0,3.79,5.0,1,1
22026,1,3,5.0,1.0,1.0,0.0,0,100.0,3.89,5.0,0,0
4949,1,0,5.0,1.5,1.0,50.0,0,0.0,3.73,5.0,0,1
44596,1,3,4.5,1.03,0.0,6.7,0,33.3,4.62,4.7,0,0
2313,2,0,5.0,1.0,1.0,0.0,0,100.0,23.18,4.7,0,1
42567,1,0,4.0,1.0,1.0,0.0,0,100.0,4.79,5.0,0,0
26166,0,1,5.0,1.0,0.0,0.0,0,100.0,4.88,5.0,0,0
8010,1,0,5.0,1.0,0.0,0.0,0,100.0,0.88,5.0,0,0
27889,1,2,4.0,1.0,1.0,0.0,0,100.0,3.38,5.0,0,0
35462,1,2,4.1,1.0,1.0,0.0,1,69.4,2.88,4.4,0,1
49378,1,3,4.4,1.0,1.0,0.0,0,28.6,6.39,4.6,0,1
344,1,1,4.0,1.0,1.0,0.0,0,0.0,2.56,5.0,1,0
32023,1,8,4.7,1.02,0.0,3.0,0,72.7,3.39,4.8,0,1
3770,2,5,5.0,1.33,0.0,38.9,0,77.8,2.75,4.9,0,1
11109,1,1,4.0,1.0,0.0,0.0,0,100.0,13.16,4.0,1,0
42037,0,2,4.7,1.1,1.0,4.8,1,95.2,2.75,4.8,0,1
42879,2,0,5.0,1.75,1.0,100.0,0,100.0,10.24,5.0,0,1
38935,2,4,5.0,1.0,0.0,0.0,0,100.0,14.22,5.0,0,0
21947,2,0,4.0,1.0,1.0,0.0,0,25.0,3.08,4.5,0,0
30216,0,3,5.0,1.0,0.0,0.0,0,100.0,1.52,4.0,0,0
19317,0,0,5.0,1.0,1.0,0.0,1,100.0,5.28,5.0,0,0
6603,2,2,4.0,1.0,1.0,0.0,1,50.0,7.63,5.0,0,1
9005,0,1,5.0,1.0,1.0,0.0,1,0.0,8.66,5.0,0,0
11050,0,2,4.0,1.5,1.0,50.0,0,50.0,1.4100000000000001,3.5,0,0
16765,0,0,5.0,1.0,0.0,0.0,1,0.0,3.5700000000000003,5.0,0,0
26810,1,0,5.0,1.0,1.0,0.0,0,0.0,7.05,5.0,0,0
2746,0,4,3.3,1.0,1.0,0.0,1,100.0,2.01,4.8,0,0
25487,0,1,3.5,1.0,1.0,0.0,1,50.0,4.61,5.0,0,0
19683,1,6,2.8,1.08,1.0,11.5,0,50.0,2.62,4.5,0,1
40022,0,0,4.5,1.0,1.0,0.0,1,25.0,5.82,4.0,0,1
23905,1,3,4.3,1.13,1.0,33.3,1,66.7,2.7800000000000002,5.0,0,1
26645,1,1,5.0,1.0,1.0,0.0,1,100.0,14.7,5.0,0,0
25491,1,3,4.3,1.0,1.0,0.0,0,14.3,7.05,4.7,0,1
10451,0,2,4.3,1.0,1.0,0.0,0,61.5,2.4,4.7,0,1
4473,0,0,5.0,1.0,0.0,0.0,0,0.0,2.33,4.0,0,0
22988,0,1,4.0,1.0,1.0,0.0,1,0.0,14.78,5.0,0,0
46761,1,1,5.0,1.0,1.0,0.0,0,100.0,2.86,5.0,0,0
37389,2,1,5.0,1.0,1.0,0.0,1,40.0,2.13,4.2,0,0
16003,0,0,4.0,1.0,1.0,0.0,1,0.0,5.82,5.0,1,0
4996,1,1,4.0,1.0,1.0,0.0,1,0.0,2.46,5.0,1,0
34264,2,2,5.0,1.0,1.0,0.0,0,0.0,3.26,5.0,0,0
18998,1,0,5.0,1.0,1.0,0.0,0,20.0,1.8900000000000001,5.0,0,0
36816,1,1,4.0,1.0,1.0,0.0,0,100.0,3.02,5.0,0,0
20902,1,3,5.0,1.11,1.0,9.1,0,100.0,6.16,4.7,0,0
6129,1,0,4.0,1.0,1.0,0.0,0,0.0,4.72,5.0,1,0
36133,1,1,4.3,1.1,0.0,20.0,0,80.0,2.34,5.0,0,1
9496,1,1,4.0,1.0,0.0,0.0,0,0.0,1.6099999999999999,3.0,1,0
39856,0,2,5.0,1.0,0.0,0.0,1,100.0,1.8399999999999999,4.5,0,0
1256,1,1,4.0,1.0,0.0,0.0,0,0.0,7.07,4.0,1,0
38351,0,0,4.4,1.0,1.0,0.0,1,100.0,2.1,5.0,0,1
25285,1,1,5.0,1.25,1.0,100.0,0,0.0,6.72,5.0,0,0
24611,0,5,5.0,1.05,0.0,20.0,0,80.0,2.39,4.8,0,0
12948,0,1,4.5,1.31,1.0,33.3,0,88.9,3.05,4.7,0,1
25056,2,10,4.9,1.03,1.0,7.6,1,56.1,2.41,4.9,0,1
27191,1,4,4.3,1.0,0.0,0.0,1,100.0,9.94,4.8,0,0
3089,1,0,4.0,1.5,1.0,100.0,1,0.0,17.78,5.0,1,1
2184,0,1,5.0,1.0,1.0,0.0,0,0.0,10.87,4.0,0,0
23810,2,1,5.0,1.5,1.0,50.0,1,100.0,4.18,5.0,0,1
32402,1,0,4.7,1.31,1.0,25.0,0,100.0,20.8,5.0,0,1
40310,2,1,4.2,1.27,1.0,30.0,0,90.0,6.86,4.9,0,1
46842,1,2,4.2,1.02,1.0,10.0,0,80.0,4.26,4.9,0,1
31992,2,0,5.0,1.0,1.0,0.0,1,20.0,4.49,5.0,0,1
47073,2,2,5.0,1.16,1.0,37.5,0,37.5,2.45,5.0,0,1
44488,0,1,5.0,1.25,1.0,20.0,1,80.0,3.71,5.0,0,0
46144,0,2,5.0,1.0,0.0,0.0,0,100.0,2.45,5.0,0,0
5239,0,1,5.0,1.0,0.0,0.0,0,100.0,13.35,4.0,0,0
48564,1,0,4.0,1.0,0.0,0.0,0,0.0,3.43,5.0,1,0
39162,1,5,3.1,1.0,1.0,0.0,1,55.0,2.85,4.3,0,1
48842,0,2,5.0,1.0,1.0,0.0,1,50.0,4.43,5.0,0,1
48250,0,0,5.0,1.0,0.0,0.0,0,100.0,3.4,5.0,0,0
5953,1,0,1.0,1.0,1.0,0.0,0,66.7,13.44,5.0,0,0
40337,0,2,4.0,1.0,1.0,0.0,0,33.3,5.28,4.8,0,1
31004,0,1,5.0,1.0,1.0,0.0,1,0.0,3.44,5.0,0,0
35662,1,3,4.9,1.06,1.0,5.6,0,100.0,2.35,4.5,0,1
11844,2,4,4.3,1.02,1.0,9.5,1,66.7,4.82,4.6,0,1
33776,2,3,4.1,1.01,1.0,5.3,0,63.2,4.97,5.0,0,1
11098,0,2,5.0,1.0,1.0,0.0,0,66.7,2.26,4.3,0,0
48374,1,1,4.0,1.0,1.0,0.0,0,0.0,2.55,5.0,1,0
32176,1,1,4.0,1.0,0.0,0.0,1,100.0,21.84,5.0,1,0
31305,1,1,4.0,1.25,0.0,100.0,0,0.0,1.06,3.0,1,0
14077,1,2,4.1,1.0,0.0,0.0,0,58.3,4.92,4.9,0,0
36725,0,1,5.0,1.0,1.0,0.0,1,60.0,18.56,5.0,0,1
27489,1,3,5.0,1.0,1.0,0.0,0,42.9,3.8,4.6,0,0
7907,1,1,4.5,1.0,1.0,0.0,0,45.5,3.34,4.1,0,1
48768,1,5,5.0,1.0,0.0,0.0,0,85.7,1.33,4.1,0,0
43905,2,1,5.0,1.0,0.0,0.0,0,0.0,5.58,5.0,0,0
35864,1,3,4.0,1.03,0.0,3.6,0,71.4,2.66,4.9,0,1
48581,1,2,3.8,1.0,1.0,0.0,0,72.7,1.83,4.8,0,0
27074,2,12,4.0,1.04,1.0,7.4,1,44.4,3.09,4.7,0,1
16447,1,6,5.0,1.0,1.0,0.0,0,87.5,2.95,4.6,0,0
11566,1,4,1.8,1.0,0.0,0.0,0,50.0,1.3900000000000001,4.3,0,0
43316,0,1,5.0,1.0,1.0,0.0,0,100.0,2.51,5.0,0,0
15434,0,0,4.0,1.0,0.0,0.0,0,0.0,15.66,5.0,1,0
18408,0,1,4.0,1.0,0.0,0.0,0,100.0,5.91,5.0,1,0
21889,1,1,4.0,1.0,1.0,0.0,1,100.0,1.55,5.0,1,0
27367,1,13,4.8,1.08,0.0,11.8,1,58.8,4.54,4.5,0,1
21354,0,2,5.0,1.0,1.0,0.0,0,50.0,5.52,5.0,0,0
6299,1,0,5.0,1.0,1.0,0.0,0,37.5,10.0,5.0,0,1
32643,1,1,4.0,1.0,1.0,0.0,1,0.0,1.48,3.0,1,0
5535,1,3,4.2,1.0,1.0,0.0,0,50.0,3.36,5.0,0,1
21042,1,5,4.5,1.12,1.0,11.3,1,76.3,2.14,4.6,0,1
1627,1,4,5.0,1.0,0.0,0.0,0,50.0,1.46,5.0,0,0
48425,2,4,3.8,1.0,1.0,0.0,1,14.3,17.43,4.9,0,1
7225,2,0,4.0,1.0,1.0,0.0,0,100.0,2.23,5.0,1,0
22064,1,3,4.0,1.0,0.0,0.0,0,33.3,7.9,4.7,0,0
43844,2,0,5.0,1.0,1.0,0.0,1,100.0,18.41,5.0,0,1
37611,2,1,5.0,1.1,1.0,20.0,0,75.0,3.63,4.7,0,1
3017,0,1,4.0,1.0,1.0,0.0,0,100.0,2.8200000000000003,5.0,1,0
29302,0,0,4.5,1.25,1.0,50.0,1,50.0,0.76,5.0,0,0
30850,1,3,4.5,1.0,1.0,0.0,0,20.0,2.94,4.8,0,1
8721,2,0,4.6,1.17,1.0,21.1,1,47.4,2.41,4.7,0,1
30599,1,1,4.9,1.04,1.0,3.3,0,63.3,1.81,4.7,0,1
39772,2,6,4.7,1.12,1.0,11.8,1,23.5,2.47,4.8,0,1
41828,1,2,4.0,1.13,1.0,50.0,0,0.0,2.54,5.0,0,0
44952,0,1,4.0,1.0,0.0,0.0,0,100.0,4.23,5.0,1,0
1029,1,0,5.0,1.18,1.0,18.2,1,54.5,3.18,4.6,0,0
11343,1,5,5.0,1.0,0.0,0.0,0,86.7,3.64,4.6,0,1
49243,1,2,3.0,1.0,0.0,0.0,0,66.7,2.83,5.0,0,0
46349,0,0,3.0,1.0,1.0,0.0,0,0.0,2.65,5.0,0,1
39241,1,3,4.3,1.2,1.0,27.3,1,72.7,2.29,4.8,0,1
38295,0,2,4.0,1.0,1.0,0.0,0,0.0,0.85,5.0,0,0
41442,0,1,5.0,1.0,0.0,0.0,0,50.0,4.84,4.8,0,0
41507,1,0,4.5,1.0,1.0,0.0,0,100.0,15.09,5.0,0,0
17344,0,0,4.5,1.0,1.0,0.0,1,60.0,3.2,4.9,0,1
387,2,0,5.0,1.0,0.0,0.0,0,100.0,8.44,5.0,0,0
6148,0,1,4.0,1.0,0.0,0.0,0,0.0,26.72,5.0,1,0
12623,1,3,4.3,1.0,0.0,0.0,0,60.0,2.71,3.8,0,0
3032,0,2,3.5,1.0,0.0,0.0,1,100.0,1.53,5.0,0,0
37532,2,3,5.0,1.58,1.0,33.3,1,66.7,1.81,5.0,0,0
43629,0,2,5.0,1.1,1.0,20.0,0,60.0,3.95,4.6,0,1
48989,1,0,5.0,1.0,1.0,0.0,0,100.0,5.85,5.0,0,0
23907,1,1,5.0,3.0,0.0,100.0,0,100.0,3.36,5.0,0,0
34035,0,3,5.0,1.03,1.0,5.3,1,84.2,2.22,4.8,0,1
44794,1,4,4.3,1.04,0.0,5.3,1,52.6,8.05,4.7,0,1
5576,1,3,5.0,1.06,1.0,11.1,0,48.1,2.56,4.8,0,1
7850,2,0,5.0,1.09,1.0,15.4,1,88.5,7.45,4.8,0,1
43298,0,1,5.0,1.0,0.0,0.0,1,100.0,38.27,5.0,0,0
18200,1,1,4.0,1.0,0.0,0.0,0,80.0,4.76,4.4,0,1
31020,0,2,5.0,1.0,0.0,0.0,1,33.3,25.86,5.0,0,0
2042,1,6,4.3,1.0,0.0,0.0,0,50.0,2.15,4.7,0,0
7954,0,3,5.0,1.0,1.0,0.0,0,33.3,0.75,5.0,0,0
12015,1,0,5.0,1.0,0.0,0.0,0,100.0,17.62,5.0,0,0
171,1,1,4.0,1.0,1.0,0.0,0,100.0,2.2,5.0,0,0
15112,0,0,5.0,1.0,0.0,0.0,1,100.0,3.32,5.0,0,0
46473,0,2,4.3,1.11,1.0,42.9,0,28.6,3.5,5.0,0,1
2337,1,0,5.0,1.25,0.0,50.0,0,0.0,1.62,5.0,0,0
27635,2,1,4.0,1.0,1.0,0.0,0,100.0,4.27,5.0,0,0
19098,1,0,4.9,1.01,1.0,3.4,1,55.2,2.7199999999999998,4.7,0,1
23590,1,16,3.3,1.07,0.0,3.1,0,100.0,12.12,4.7,0,1
22447,1,5,4.0,1.15,1.0,40.0,0,60.0,2.79,4.8,0,0
9728,1,2,4.3,1.5,1.0,75.0,0,50.0,2.67,5.0,0,1
25172,0,1,4.2,1.0,0.0,0.0,0,60.0,7.47,4.5,0,0
9868,1,1,4.0,1.0,0.0,0.0,0,0.0,1.9100000000000001,5.0,1,0
18553,1,1,4.0,1.0,0.0,0.0,0,0.0,3.94,5.0,1,0
36657,1,0,4.0,1.0,1.0,0.0,0,0.0,1.5,5.0,0,0
10132,2,0,5.0,1.08,0.0,33.3,0,0.0,3.36,5.0,0,1
41978,2,2,5.0,1.13,1.0,50.0,0,50.0,10.3,5.0,0,0
27797,2,7,5.0,1.07,1.0,6.7,0,80.0,4.67,5.0,0,1
36119,1,3,4.9,1.16,0.0,13.6,0,77.3,3.5300000000000002,4.6,0,1
45378,0,0,4.0,1.0,1.0,0.0,0,50.0,7.54,5.0,1,0
39367,0,1,5.0,1.0,0.0,0.0,0,66.7,6.6,5.0,0,0
28028,0,1,5.0,1.0,1.0,0.0,0,100.0,9.79,5.0,0,0
8567,1,4,4.3,1.26,1.0,38.7,1,12.9,2.38,4.7,0,1
11388,0,0,3.8,1.0,1.0,0.0,0,100.0,1.9300000000000002,5.0,0,0
29974,1,0,5.0,1.0,0.0,0.0,0,100.0,12.02,5.0,0,0
21361,1,2,3.0,1.0,1.0,0.0,1,40.0,2.59,4.0,0,0
14493,1,1,4.0,1.0,1.0,0.0,0,100.0,5.21,5.0,0,0
23182,2,2,5.0,1.0,1.0,0.0,0,75.0,2.7800000000000002,5.0,0,0
3049,2,1,5.0,1.0,0.0,0.0,0,100.0,14.61,5.0,0,0
20730,0,1,4.0,1.0,0.0,0.0,0,100.0,2.03,5.0,1,0
28346,1,1,4.0,1.0,1.0,0.0,0,0.0,8.79,4.7,1,1
41212,1,1,4.5,1.5,1.0,50.0,1,100.0,2.05,5.0,0,1
22185,1,0,5.0,1.19,1.0,50.0,0,0.0,2.03,5.0,0,0
33011,1,1,5.0,1.0,0.0,0.0,0,100.0,0.63,4.0,0,0
12993,0,0,4.0,1.0,1.0,0.0,0,100.0,11.79,5.0,1,1
33076,1,5,5.0,1.0,1.0,0.0,0,46.2,2.98,4.5,0,1
4297,1,1,5.0,1.0,0.0,0.0,0,100.0,10.36,5.0,0,0
31510,0,1,5.0,1.0,1.0,0.0,1,100.0,4.75,5.0,0,0
991,1,1,3.0,1.0,1.0,0.0,0,50.0,3.8,1.0,0,1
32393,1,3,2.7,1.0,0.0,0.0,0,0.0,2.05,5.0,0,0
30634,1,1,4.6,1.25,1.0,21.4,1,71.4,4.11,4.8,0,1
10865,1,5,3.6,1.3,1.0,27.3,1,69.1,2.66,4.7,0,1
23667,1,5,3.3,1.0,1.0,0.0,1,73.3,3.02,3.9,0,1
45617,1,0,5.0,1.0,0.0,0.0,0,100.0,0.91,5.0,0,0
16634,1,1,4.3,1.0,0.0,0.0,0,25.0,2.13,5.0,0,0
47355,1,1,4.8,1.03,1.0,12.5,0,75.0,2.21,4.5,0,0
11960,0,2,4.8,1.0,1.0,0.0,0,91.7,3.14,4.9,0,0
18009,1,1,5.0,1.0,1.0,0.0,0,71.4,1.4,4.9,0,1
10860,1,6,4.8,1.0,1.0,0.0,0,33.3,3.09,5.0,0,0
36432,2,2,4.7,1.05,1.0,10.0,0,70.0,2.23,5.0,0,1
11698,1,7,5.0,1.0,1.0,0.0,1,50.0,1.92,4.0,0,1
21937,0,1,4.0,1.0,1.0,0.0,0,100.0,7.88,5.0,1,0
36935,1,1,4.0,1.0,1.0,0.0,0,100.0,2.88,5.0,1,0
40864,0,3,4.0,1.0,1.0,0.0,1,100.0,14.29,5.0,0,0
15506,2,10,5.0,1.07,1.0,13.6,0,36.4,4.2,4.7,0,1
42315,2,5,3.8,1.05,1.0,9.5,1,19.0,5.49,4.8,0,1
20912,2,1,5.0,1.0,1.0,0.0,1,50.0,3.71,5.0,0,1
26679,1,1,4.7,1.0,0.0,0.0,0,100.0,2.21,5.0,0,0
30294,1,3,4.7,1.0,1.0,0.0,0,50.0,2.25,5.0,0,1
5292,1,1,4.0,1.0,0.0,0.0,0,100.0,2.79,5.0,0,0
41639,2,0,5.0,1.08,1.0,33.3,0,100.0,4.19,5.0,0,1
5421,2,1,3.7,1.01,1.0,3.4,1,89.7,22.41,5.0,0,1
29652,1,5,4.4,1.19,1.0,18.5,1,59.3,3.49,4.8,0,1
6210,2,1,4.0,1.0,1.0,0.0,1,100.0,1.35,5.0,1,0
36743,2,1,5.0,1.0,1.0,0.0,1,0.0,1.11,5.0,0,1
34002,0,1,4.0,1.0,1.0,0.0,0,100.0,7.76,5.0,0,0
130,0,0,4.5,1.0,0.0,0.0,1,0.0,7.4,5.0,0,0
16362,0,0,5.0,1.0,1.0,0.0,0,0.0,4.04,5.0,0,0
28540,2,0,4.7,1.0,0.0,0.0,1,33.3,3.15,4.8,0,1
30169,0,0,4.0,1.0,0.0,0.0,1,50.0,4.2,4.5,1,0
47356,2,9,4.9,1.13,0.0,15.2,1,71.7,2.54,4.5,0,1
21645,1,4,5.0,1.0,0.0,0.0,1,33.3,4.23,5.0,0,1
47297,1,2,5.0,1.0,1.0,0.0,1,0.0,1.76,5.0,0,0
45257,1,0,4.0,1.0,1.0,0.0,0,100.0,2.9,5.0,1,1
49535,2,0,3.8,1.0,1.0,0.0,1,100.0,8.23,5.0,0,1
17355,2,1,4.5,1.1400000000000001,1.0,18.2,1,72.7,6.15,5.0,0,1
44571,0,6,4.3,1.16,0.0,12.5,1,100.0,4.01,5.0,0,0
27622,0,0,5.0,1.0,1.0,0.0,0,0.0,5.72,5.0,0,0
34929,1,10,4.9,1.1400000000000001,1.0,17.9,0,50.0,2.44,5.0,0,1
11841,0,0,5.0,1.06,0.0,25.0,0,25.0,3.17,5.0,0,0
42938,2,1,4.0,1.0,0.0,0.0,0,100.0,17.04,5.0,0,0
29223,0,1,1.0,1.0,1.0,0.0,1,0.0,2.4,5.0,0,0
30657,1,2,5.0,1.0,0.0,0.0,1,100.0,2.09,5.0,0,0
1899,1,0,5.0,1.0,1.0,0.0,0,50.0,13.35,5.0,0,0
2139,1,0,4.0,1.0,1.0,0.0,0,100.0,12.93,5.0,1,0
28845,1,1,4.0,1.0,0.0,0.0,1,100.0,12.79,5.0,1,0
43550,1,1,4.0,1.0,0.0,0.0,1,0.0,3.61,5.0,1,0
25975,0,1,5.0,1.25,0.0,21.4,0,35.7,3.66,4.9,0,1
31939,1,0,4.0,1.0,1.0,0.0,0,50.0,3.86,4.0,1,0
45526,1,0,4.0,1.0,1.0,0.0,0,50.0,15.91,3.0,1,0
392,0,5,4.0,1.0,0.0,0.0,1,100.0,0.79,5.0,0,0
6127,2,8,5.0,1.03,1.0,5.7,1,54.3,2.91,4.8,0,1
27392,1,3,5.0,1.0,0.0,0.0,0,100.0,1.63,4.6,0,1
5969,2,0,5.0,1.2,1.0,40.0,0,40.0,5.58,4.4,0,1
15384,2,11,5.0,1.0,1.0,0.0,1,54.5,15.44,5.0,0,0
49749,0,0,5.0,1.0,1.0,0.0,1,100.0,4.04,5.0,0,0
8084,0,4,4.6,1.3900000000000001,0.0,42.9,0,85.7,1.96,4.6,0,0
22204,1,2,4.0,1.0,1.0,0.0,0,25.0,5.72,4.0,0,1
38564,1,4,4.3,1.0,1.0,0.0,0,33.3,7.46,5.0,0,0
37153,2,1,4.9,1.0,0.0,0.0,0,56.3,2.39,5.0,0,1
22789,0,0,5.0,2.5,1.0,50.0,0,0.0,4.43,5.0,0,0
23616,0,0,5.0,1.0,1.0,0.0,1,33.3,4.87,5.0,0,0
17623,2,2,5.0,1.42,1.0,33.3,1,66.7,9.14,5.0,0,0
13560,2,3,4.7,1.0,1.0,0.0,1,33.3,1.34,4.6,0,1
46055,1,1,4.0,1.25,1.0,50.0,0,100.0,2.03,5.0,1,0
46469,1,0,4.3,1.25,1.0,66.7,0,33.3,2.01,4.0,0,0
13910,1,0,5.0,1.0,1.0,0.0,0,50.0,2.71,4.7,0,0
47745,1,4,5.0,1.0,1.0,0.0,0,100.0,1.75,5.0,0,0
35867,1,1,1.6,1.01,1.0,2.1,1,63.8,3.9,4.6,0,1
27921,0,5,3.3,1.5,1.0,40.0,0,60.0,3.49,4.3,0,0
13384,1,1,5.0,1.0,1.0,0.0,0,0.0,5.18,5.0,0,0
10966,2,0,5.0,1.0,1.0,0.0,0,60.0,3.98,5.0,0,0
2325,0,0,5.0,1.0,1.0,0.0,1,100.0,2.5700000000000003,4.8,0,0
40236,2,1,4.7,1.0,1.0,0.0,0,79.2,1.57,4.9,0,1
29190,0,0,5.0,1.0,1.0,0.0,0,66.7,2.01,4.3,0,0
43417,2,0,5.0,1.0,1.0,0.0,0,100.0,8.5,4.0,0,1
6180,1,0,1.0,1.0,1.0,0.0,0,0.0,0.89,5.0,0,0
38046,2,0,5.0,1.05,0.0,20.0,0,30.0,1.49,4.9,0,1
43388,0,1,5.0,1.0,1.0,0.0,0,100.0,0.73,4.0,0,0
37714,0,1,4.0,1.0,1.0,0.0,0,0.0,12.56,5.0,1,0
13517,1,5,4.9,1.0,0.0,0.0,0,81.8,5.46,4.9,0,0
23545,0,0,5.0,1.0,1.0,0.0,0,100.0,3.7800000000000002,5.0,0,0
2207,2,1,5.0,1.0,0.0,0.0,0,0.0,1.3900000000000001,5.0,0,0
21817,1,0,4.7,1.5,1.0,66.7,0,66.7,2.87,5.0,0,0
25630,2,4,4.6,1.16,1.0,26.1,0,56.5,2.39,4.9,0,1
38748,1,0,5.0,1.0,0.0,0.0,1,66.7,9.23,4.3,0,0
18333,1,5,5.0,1.0,0.0,0.0,1,100.0,4.15,5.0,0,0
2319,1,3,4.0,1.5,0.0,33.3,0,66.7,2.31,5.0,0,0
5851,1,0,5.0,1.25,0.0,100.0,0,100.0,4.87,5.0,0,0
36398,1,7,4.9,1.05,1.0,9.1,0,90.9,9.54,4.7,0,0
26644,2,5,4.7,1.0,1.0,0.0,1,55.0,2.63,5.0,0,1
20246,1,1,4.8,1.03,1.0,6.3,1,87.5,11.08,4.7,0,1
44948,1,0,3.3,1.0,1.0,0.0,1,100.0,22.94,4.8,0,0
38357,1,1,4.0,1.0,1.0,0.0,0,100.0,3.69,5.0,1,0
18699,0,1,4.0,1.0,1.0,0.0,1,0.0,8.07,5.0,1,0
24894,0,1,5.0,1.0,1.0,0.0,1,100.0,5.6,5.0,0,0
